FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 2, 21, 21, 24, 25, 26, 25, 29, 31, 32, 33, 33, 0, 31, 34, 36, 39, 14, 32, 41, 30, 41, 10, 42, 39, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 2, 20, 21, 21, 24, 25, 25, 26, 29, 31, 32, 33, 0, 31, 33, 34, 36, 14, 32, 39, 30, 41, 10, 41, 39, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 2, 20, 20, 21, 21, 24, 25, 25, 26, 29, 31, 32, 0, 31, 33, 33, 34, 14, 32, 36, 30, 39, 10, 41, 39, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 2, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 31, 0, 31, 32, 33, 33, 14, 32, 34, 30, 36, 10, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 2, 9, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 0, 31, 31, 32, 33, 14, 32, 33, 30, 34, 10, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 2, 7, 9, 17, 20, 20, 21, 21, 24, 25, 25, 26, 0, 29, 31, 31, 32, 14, 32, 33, 30, 33, 10, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 9, 17, 20, 20, 21, 21, 24, 25, 25, 0, 26, 29, 31, 31, 14, 32, 32, 30, 33, 10, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 9, 17, 20, 20, 21, 21, 24, 25, 0, 25, 26, 29, 31, 14, 31, 32, 30, 32, 10, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 9, 17, 20, 20, 21, 21, 24, 0, 25, 25, 26, 29, 14, 31, 31, 30, 32, 10, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 9, 17, 20, 20, 21, 21, 0, 24, 25, 25, 26, 14, 29, 31, 30, 31, 10, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 9, 17, 20, 20, 21, 0, 21, 24, 25, 25, 14, 26, 29, 30, 31, 10, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 9, 17, 20, 20, 0, 21, 21, 24, 25, 14, 25, 26, 29, 30, 10, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 9, 17, 20, 0, 20, 21, 21, 24, 14, 25, 25, 26, 29, 10, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 9, 17, 0, 20, 20, 21, 21, 14, 24, 25, 25, 26, 10, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,322 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 9, 0, 17, 20, 20, 21, 14, 21, 24, 25, 25, 10, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 7, 0, 9, 17, 20, 20, 14, 21, 21, 24, 25, 10, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 4, 0, 7, 9, 17, 20, 14, 20, 21, 21, 24, 10, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 2, 2, 0, 4, 7, 9, 17, 14, 20, 20, 21, 21, 10, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 2, 0, 2, 4, 7, 9, 14, 17, 20, 20, 21, 10, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 14, 17, 20, 20, 10, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 14, 17, 20, 10, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 14, 17, 10, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 14, 10, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,323 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,324 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,324 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,324 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,324 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,324 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,324 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,324 main Sorter Logger - Bubble sort progressing: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,324 main Sorter Logger - Bubble sort result: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,324 main Sorter Logger - Final sort result: [0, 0, 2, 2, 4, 7, 9, 10, 14, 17, 20, 20, 21, 21, 24, 25, 25, 26, 29, 30, 31, 31, 32, 32, 33, 33, 34, 36, 39, 39, 41, 41, 42, 42, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [INFO ] 2022-02-02 18:18:37,049 main Sorter Logger - Launch sorting application
FILE [DEBUG] 2022-02-02 18:18:39,751 main Sorter Logger - Input minimum value: 0
FILE [WARN ] 2022-02-02 18:18:42,250 main Sorter Logger - Incorrect input detected: Non-int value / minInt > maxInt
FILE [DEBUG] 2022-02-02 18:18:43,718 main Sorter Logger - Input maximum value: 100
FILE [WARN ] 2022-02-02 18:18:45,894 main Sorter Logger - Incorrect input detected: Non-int value
FILE [WARN ] 2022-02-02 18:18:47,369 main Sorter Logger - Incorrect input detected: Non-int value
FILE [WARN ] 2022-02-02 18:18:48,315 main Sorter Logger - Incorrect input detected: Non-int value
FILE [WARN ] 2022-02-02 18:18:49,127 main Sorter Logger - Incorrect input detected: Non-int value
FILE [WARN ] 2022-02-02 18:18:50,205 main Sorter Logger - Incorrect input detected: Non-int value
FILE [WARN ] 2022-02-02 18:18:50,205 main Sorter Logger - Incorrect input detected: Non-int value
FILE [DEBUG] 2022-02-02 18:18:52,571 main Sorter Logger - Input array length: 10
FILE [DEBUG] 2022-02-02 18:18:52,572 main Sorter Logger - Array generated: [0, 75, 78, 38, 9, 59, 51, 19, 88, 31]
FILE [DEBUG] 2022-02-02 18:18:57,094 main Sorter Logger - Input sortMethod: bubble
FILE [DEBUG] 2022-02-02 18:18:57,095 main Sorter Logger - Received sort method: bubble
FILE [DEBUG] 2022-02-02 18:18:57,095 main Sorter Logger - int Array: [0, 75, 78, 38, 9, 59, 51, 19, 88, 31]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort progressing: [0, 75, 78, 38, 9, 59, 51, 19, 88, 31]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort progressing: [0, 75, 38, 9, 59, 51, 19, 78, 31, 88]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort progressing: [0, 38, 9, 59, 51, 19, 75, 31, 78, 88]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort progressing: [0, 9, 38, 51, 19, 59, 31, 75, 78, 88]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort progressing: [0, 9, 38, 19, 51, 31, 59, 75, 78, 88]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort progressing: [0, 9, 19, 38, 31, 51, 59, 75, 78, 88]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort progressing: [0, 9, 19, 31, 38, 51, 59, 75, 78, 88]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort progressing: [0, 9, 19, 31, 38, 51, 59, 75, 78, 88]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort progressing: [0, 9, 19, 31, 38, 51, 59, 75, 78, 88]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Bubble sort result: [0, 9, 19, 31, 38, 51, 59, 75, 78, 88]
FILE [DEBUG] 2022-02-02 18:18:57,096 main Sorter Logger - Final sort result: [0, 9, 19, 31, 38, 51, 59, 75, 78, 88]
FILE [DEBUG] 2022-02-02 18:23:19,824 main Sorter Logger - Launch sorting application
FILE [DEBUG] 2022-02-02 18:23:25,153 main Sorter Logger - Merge sort progressing: [0, 11]
FILE [DEBUG] 2022-02-02 18:23:25,156 main Sorter Logger - Merge sort progressing: [0, 0, 11]
FILE [DEBUG] 2022-02-02 18:23:25,156 main Sorter Logger - Merge sort progressing: [0, 0]
FILE [DEBUG] 2022-02-02 18:23:25,156 main Sorter Logger - Merge sort progressing: [0, 2]
